payment_id,user_id,biller_code,biller_name,pay_amount,currency_code,payment_date,payment_status,bill_category,account_number
BILL-01023,CUST-1195,WAT-002,Jeddah Water,6606.85,SAR,17/01/2025 00:40,in_progress,utilities,85XXXXXXX1
BILL-01024,CUST-1068,INS-001,Tawuniya Insurance,12244.81,SAR,18/06/2025 07:55,success,insurance,14XXXXXXX3
BILL-01025,CUST-1170,INS-003,Medgulf Insurance,11473.59,SAR,20/06/2025 15:07,success,insurance,14XXXXXXX6
BILL-01026,CUST-1053,INS-002,Bupa Arabia,10353.50,SAR,10/06/2025 13:54,success,insurance,31XXXXXXX4
BILL-01027,CUST-1048,EDU-001,KSU University,9939.85,SAR,22/02/2025 03:24,success,education,51XXXXXXX7
BILL-01028,CUST-1076,GOV-004,GOSI Contributions,19006.79,SAR,22/06/2025 20:04,success,government,55XXXXXXX2
BILL-01029,CUST-1150,VIS-001,MOI Traffic Fines,808.49,SAR,20/03/2025 13:34,in_progress,government,50XXXXXXX7
BILL-01030,CUST-1061,ZAI-001,Zain Telecom,21540.26,SAR,11/05/2025 17:44,success,telecom,61XXXXXXX8
BILL-01031,CUST-1019,MOB-001,Mobily,1946.49,SAR,06/04/2025 10:01,success,telecom,75XXXXXXX6
BILL-01032,CUST-1047,WAT-002,Jeddah Water,15079.46,SAR,03/02/2025 06:37,success,utilities,97XXXXXXX8
BILL-01033,CUST-1149,WAT-001,National Water,10150.40,SAR,26/02/2025 12:56,success,utilities,27XXXXXXX3
BILL-01034,CUST-1156,GOV-001,Absher Gov Services,23103.22,SAR,17/02/2025 21:59,success,government,79XXXXXXX5
BILL-01035,CUST-1142,STC-002,STC Fiber,8275.47,SAR,17/06/2025 04:52,success,telecom,71XXXXXXX7
BILL-01036,CUST-1126,GOV-003,Sadad Municipality,9374.81,SAR,05/04/2025 02:13,failed,government,30XXXXXXX3
BILL-01037,CUST-1067,WAT-002,Jeddah Water,21020.29,SAR,24/06/2025 09:37,success,utilities,76XXXXXXX4
BILL-01038,CUST-1111,STC-001,STC Telecom,12503.79,SAR,19/04/2025 16:02,failed,telecom,37XXXXXXX4
BILL-01039,CUST-1073,SEC-001,Saudi Electricity,12856.56,SAR,23/05/2025 08:23,success,utilities,34XXXXXXX8
BILL-01040,CUST-1056,GOV-003,Sadad Municipality,21260.79,SAR,22/01/2025 19:45,success,government,55XXXXXXX3
BILL-01041,CUST-1107,ZAI-002,Zain Fiber,10160.16,SAR,06/05/2025 03:21,success,telecom,76XXXXXXX1
BILL-01042,CUST-1006,MOB-002,Mobily Fiber,14731.31,SAR,22/03/2025 23:43,success,telecom,52XXXXXXX4
BILL-01043,CUST-1007,SEC-001,Saudi Electricity,4680.73,SAR,28/01/2025 18:59,success,utilities,72XXXXXXX6
BILL-01044,CUST-1158,INS-001,Tawuniya Insurance,17305.79,SAR,08/05/2025 23:13,success,insurance,12XXXXXXX5
BILL-01045,CUST-1002,EDU-002,KAUST Tuition,3905.83,SAR,07/01/2025 22:09,success,education,40XXXXXXX4
BILL-01046,CUST-1023,EDU-001,KSU University,3571.77,SAR,22/01/2025 15:26,success,education,37XXXXXXX8
BILL-01047,CUST-1116,ZAI-001,Zain Telecom,12483.06,SAR,21/04/2025 10:31,success,telecom,39XXXXXXX3
BILL-01048,CUST-1037,INS-003,Medgulf Insurance,24734.29,SAR,17/05/2025 14:00,success,insurance,74XXXXXXX5
BILL-01049,CUST-1084,EDU-001,KSU University,3966.13,SAR,09/06/2025 20:30,success,education,63XXXXXXX3
BILL-01050,CUST-1064,SEC-002,Jeddah Electricity,23498.72,SAR,22/05/2025 22:31,success,utilities,83XXXXXXX9
BILL-01051,CUST-1037,GOV-002,MOI Passport Renewal,768.73,SAR,02/04/2025 12:33,success,government,32XXXXXXX9
BILL-01052,CUST-1158,WAT-002,Jeddah Water,15302.66,SAR,21/01/2025 08:28,success,utilities,90XXXXXXX7
BILL-01053,CUST-1171,ZAI-002,Zain Fiber,660.75,SAR,05/06/2025 05:36,success,telecom,74XXXXXXX1
BILL-01054,CUST-1137,GOV-004,GOSI Contributions,18102.68,SAR,21/02/2025 00:36,success,government,12XXXXXXX4
BILL-01055,CUST-1101,ZAI-001,Zain Telecom,10953.85,SAR,22/02/2025 04:10,success,telecom,48XXXXXXX6
BILL-01056,CUST-1048,MOB-002,Mobily Fiber,9000.84,SAR,20/02/2025 06:59,success,telecom,27XXXXXXX7
BILL-01057,CUST-1060,GOV-001,Absher Gov Services,17245.38,SAR,19/05/2025 00:54,success,government,71XXXXXXX3
BILL-01058,CUST-1038,MOB-001,Mobily,20016.57,SAR,09/03/2025 15:13,success,telecom,40XXXXXXX3
BILL-01059,CUST-1013,MOB-001,Mobily,9823.98,SAR,17/06/2025 23:36,in_progress,telecom,84XXXXXXX4
BILL-01060,CUST-1048,VIS-001,MOI Traffic Fines,23310.29,SAR,27/03/2025 22:37,success,government,42XXXXXXX6
BILL-01061,CUST-1022,GOV-003,Sadad Municipality,8472.83,SAR,17/05/2025 09:00,success,government,18XXXXXXX7
BILL-01062,CUST-1140,GOV-003,Sadad Municipality,4357.92,SAR,27/02/2025 12:15,success,government,85XXXXXXX6
BILL-01063,CUST-1058,INS-001,Tawuniya Insurance,14537.01,SAR,24/03/2025 17:44,success,insurance,10XXXXXXX6
BILL-01064,CUST-1083,GOV-001,Absher Gov Services,16044.17,SAR,20/03/2025 20:34,success,government,60XXXXXXX5
BILL-01065,CUST-1017,WAT-001,National Water,12813.11,SAR,11/02/2025 04:54,success,utilities,27XXXXXXX1
BILL-01066,CUST-1040,INS-001,Tawuniya Insurance,18427.04,SAR,24/01/2025 01:05,success,insurance,84XXXXXXX2
BILL-01067,CUST-1068,GOV-003,Sadad Municipality,8257.17,SAR,12/03/2025 20:46,success,government,16XXXXXXX7
BILL-01068,CUST-1111,VIS-001,MOI Traffic Fines,17384.13,SAR,16/06/2025 13:16,success,government,75XXXXXXX6
BILL-01069,CUST-1097,STC-002,STC Fiber,22059.00,SAR,18/06/2025 23:01,success,telecom,63XXXXXXX6
BILL-01070,CUST-1159,EDU-002,KAUST Tuition,23477.22,SAR,23/04/2025 17:08,success,education,19XXXXXXX7
BILL-01071,CUST-1150,STC-002,STC Fiber,10164.18,SAR,24/05/2025 19:37,success,telecom,33XXXXXXX3
BILL-01072,CUST-1097,EDU-001,KSU University,24586.45,SAR,22/04/2025 02:10,failed,education,83XXXXXXX6
BILL-01073,CUST-1027,GOV-002,MOI Passport Renewal,5881.55,SAR,10/05/2025 10:43,success,government,10XXXXXXX5
BILL-01074,CUST-1175,EDU-001,KSU University,24346.53,SAR,27/02/2025 14:59,success,education,87XXXXXXX2
BILL-01075,CUST-1040,INS-003,Medgulf Insurance,4958.36,SAR,07/04/2025 14:17,in_progress,insurance,69XXXXXXX8
BILL-01076,CUST-1070,EDU-001,KSU University,3719.16,SAR,29/01/2025 04:20,failed,education,22XXXXXXX3
BILL-01077,CUST-1078,GOV-001,Absher Gov Services,24177.39,SAR,21/01/2025 21:59,success,government,85XXXXXXX8
BILL-01078,CUST-1132,WAT-001,National Water,16712.12,SAR,19/06/2025 16:33,success,utilities,97XXXXXXX1
BILL-01079,CUST-1066,STC-002,STC Fiber,5119.96,SAR,30/03/2025 02:24,success,telecom,51XXXXXXX2
BILL-01080,CUST-1170,ZAI-001,Zain Telecom,14783.26,SAR,12/03/2025 22:40,in_progress,telecom,79XXXXXXX4
BILL-01081,CUST-1144,INS-002,Bupa Arabia,393.18,SAR,23/05/2025 19:52,success,insurance,36XXXXXXX4
BILL-01082,CUST-1122,MOB-001,Mobily,634.28,SAR,02/03/2025 23:41,success,telecom,36XXXXXXX6
BILL-01083,CUST-1056,INS-002,Bupa Arabia,16263.46,SAR,23/05/2025 02:44,success,insurance,35XXXXXXX5
BILL-01084,CUST-1017,STC-002,STC Fiber,24076.87,SAR,28/04/2025 13:34,success,telecom,96XXXXXXX2
BILL-01085,CUST-1059,INS-001,Tawuniya Insurance,18998.51,SAR,20/02/2025 17:14,failed,insurance,67XXXXXXX2
BILL-01086,CUST-1092,EDU-001,KSU University,21637.14,SAR,11/02/2025 00:09,success,education,41XXXXXXX9
BILL-01087,CUST-1083,GOV-002,MOI Passport Renewal,2716.12,SAR,05/06/2025 12:03,success,government,62XXXXXXX9
BILL-01088,CUST-1037,GOV-001,Absher Gov Services,839.33,SAR,29/06/2025 05:42,success,government,79XXXXXXX3
BILL-01089,CUST-1166,VIS-001,MOI Traffic Fines,22560.87,SAR,19/02/2025 11:01,failed,government,53XXXXXXX9
BILL-01090,CUST-1011,ZAI-001,Zain Telecom,23233.00,SAR,28/02/2025 23:03,success,telecom,54XXXXXXX8
BILL-01091,CUST-1173,GOV-004,GOSI Contributions,10455.05,SAR,14/05/2025 08:12,success,government,22XXXXXXX9
BILL-01092,CUST-1110,ZAI-001,Zain Telecom,9244.45,SAR,26/02/2025 23:03,success,telecom,86XXXXXXX4
BILL-01093,CUST-1078,INS-002,Bupa Arabia,6238.95,SAR,23/03/2025 05:05,success,insurance,53XXXXXXX2
BILL-01094,CUST-1056,ZAI-002,Zain Fiber,24159.60,SAR,22/01/2025 13:11,success,telecom,38XXXXXXX7
BILL-01095,CUST-1178,GOV-002,MOI Passport Renewal,21221.36,SAR,16/01/2025 20:54,success,government,65XXXXXXX2
BILL-01096,CUST-1003,INS-002,Bupa Arabia,6835.80,SAR,13/02/2025 23:38,success,insurance,67XXXXXXX1
BILL-01097,CUST-1193,SEC-002,Jeddah Electricity,9579.27,SAR,16/01/2025 04:34,failed,utilities,26XXXXXXX8
BILL-01098,CUST-1067,MOB-002,Mobily Fiber,126.43,SAR,28/04/2025 13:43,success,telecom,57XXXXXXX4
BILL-01099,CUST-1045,MOB-001,Mobily,11349.41,SAR,13/04/2025 15:40,success,telecom,86XXXXXXX5
BILL-01100,CUST-1170,GOV-003,Sadad Municipality,15554.29,SAR,29/03/2025 14:03,success,government,27XXXXXXX7
BILL-01101,CUST-1037,SEC-001,Saudi Electricity,6839.48,SAR,18/04/2025 16:40,success,utilities,65XXXXXXX3
BILL-01102,CUST-1051,WAT-001,National Water,15406.13,SAR,21/01/2025 12:39,success,utilities,92XXXXXXX7
BILL-01103,CUST-1142,STC-002,STC Fiber,7855.20,SAR,14/05/2025 21:23,failed,telecom,81XXXXXXX7
BILL-01104,CUST-1067,MOB-002,Mobily Fiber,24115.17,SAR,03/01/2025 18:31,success,telecom,24XXXXXXX3
BILL-01105,CUST-1094,WAT-002,Jeddah Water,6187.91,SAR,24/01/2025 10:25,success,utilities,67XXXXXXX6
BILL-01106,CUST-1001,EDU-001,KSU University,9792.52,SAR,20/01/2025 23:06,success,education,65XXXXXXX2
BILL-01107,CUST-1181,SEC-002,Jeddah Electricity,13549.01,SAR,23/05/2025 08:52,success,utilities,44XXXXXXX1
BILL-01108,CUST-1155,STC-002,STC Fiber,3164.37,SAR,15/03/2025 12:34,success,telecom,71XXXXXXX6
BILL-01109,CUST-1089,STC-002,STC Fiber,10468.68,SAR,25/04/2025 08:44,success,telecom,90XXXXXXX1
BILL-01110,CUST-1076,WAT-001,National Water,6468.52,SAR,11/03/2025 02:04,success,utilities,94XXXXXXX1
BILL-01111,CUST-1091,GOV-003,Sadad Municipality,4935.62,SAR,12/05/2025 12:05,success,government,17XXXXXXX4
BILL-01112,CUST-1085,INS-002,Bupa Arabia,4032.58,SAR,27/05/2025 17:58,success,insurance,76XXXXXXX3
BILL-01113,CUST-1030,INS-001,Tawuniya Insurance,3735.51,SAR,01/05/2025 07:50,success,insurance,64XXXXXXX8
BILL-01114,CUST-1056,GOV-002,MOI Passport Renewal,5086.76,SAR,11/03/2025 16:44,success,government,78XXXXXXX6
BILL-01115,CUST-1149,MOB-001,Mobily,21789.47,SAR,31/03/2025 22:51,success,telecom,69XXXXXXX7
BILL-01116,CUST-1132,WAT-002,Jeddah Water,12807.56,SAR,18/03/2025 01:57,success,utilities,94XXXXXXX3
BILL-01117,CUST-1086,EDU-001,KSU University,5683.89,SAR,15/05/2025 10:25,success,education,62XXXXXXX4
BILL-01118,CUST-1104,ZAI-001,Zain Telecom,12577.18,SAR,19/01/2025 19:50,success,telecom,19XXXXXXX8
BILL-01119,CUST-1112,WAT-002,Jeddah Water,21533.83,SAR,04/05/2025 16:16,success,utilities,53XXXXXXX6
BILL-01120,CUST-1050,EDU-002,KAUST Tuition,6751.88,SAR,13/03/2025 17:04,failed,education,16XXXXXXX7
BILL-01121,CUST-1146,ZAI-002,Zain Fiber,15393.00,SAR,08/04/2025 14:03,success,telecom,94XXXXXXX3
BILL-01122,CUST-1068,GOV-004,GOSI Contributions,10339.82,SAR,01/06/2025 19:25,failed,government,17XXXXXXX8
BILL-01123,CUST-1039,ZAI-002,Zain Fiber,8354.80,SAR,15/05/2025 20:30,success,telecom,90XXXXXXX5
BILL-01124,CUST-1115,VIS-001,MOI Traffic Fines,5129.28,SAR,11/06/2025 17:04,success,government,88XXXXXXX5
BILL-01125,CUST-1022,GOV-002,MOI Passport Renewal,22429.96,SAR,17/05/2025 20:40,success,government,25XXXXXXX5
BILL-01126,CUST-1019,WAT-002,Jeddah Water,6329.52,SAR,21/05/2025 05:44,success,utilities,14XXXXXXX7
BILL-01127,CUST-1100,GOV-001,Absher Gov Services,7799.26,SAR,28/01/2025 16:35,success,government,80XXXXXXX6
BILL-01128,CUST-1067,SEC-001,Saudi Electricity,7748.21,SAR,01/06/2025 01:49,in_progress,utilities,57XXXXXXX3
BILL-01129,CUST-1172,MOB-002,Mobily Fiber,15924.56,SAR,01/04/2025 08:11,success,telecom,12XXXXXXX4
BILL-01130,CUST-1065,STC-002,STC Fiber,10789.37,SAR,07/06/2025 23:12,success,telecom,39XXXXXXX1
BILL-01131,CUST-1169,STC-002,STC Fiber,14269.21,SAR,28/04/2025 23:54,success,telecom,72XXXXXXX6
BILL-01132,CUST-1171,STC-001,STC Telecom,14579.90,SAR,18/03/2025 17:54,in_progress,telecom,93XXXXXXX6
BILL-01133,CUST-1026,EDU-002,KAUST Tuition,21274.49,SAR,05/01/2025 11:43,success,education,72XXXXXXX3
BILL-01134,CUST-1072,INS-003,Medgulf Insurance,2586.06,SAR,22/05/2025 01:13,success,insurance,15XXXXXXX5
BILL-01135,CUST-1183,WAT-001,National Water,12488.14,SAR,10/04/2025 16:29,success,utilities,29XXXXXXX3
BILL-01136,CUST-1014,VIS-001,MOI Traffic Fines,3609.85,SAR,03/03/2025 16:38,success,government,21XXXXXXX4
BILL-01137,CUST-1008,STC-001,STC Telecom,4503.93,SAR,14/05/2025 15:30,success,telecom,55XXXXXXX1
BILL-01138,CUST-1189,WAT-001,National Water,7613.66,SAR,19/02/2025 20:22,success,utilities,96XXXXXXX8
BILL-01139,CUST-1158,VIS-001,MOI Traffic Fines,1393.98,SAR,09/03/2025 11:09,success,government,57XXXXXXX6
BILL-01140,CUST-1062,MOB-002,Mobily Fiber,12612.85,SAR,15/05/2025 19:19,success,telecom,89XXXXXXX1
BILL-01141,CUST-1157,MOB-002,Mobily Fiber,8639.68,SAR,17/05/2025 08:42,success,telecom,47XXXXXXX6
BILL-01142,CUST-1140,GOV-002,MOI Passport Renewal,7106.74,SAR,10/06/2025 03:21,success,government,58XXXXXXX4
BILL-01143,CUST-1054,SEC-002,Jeddah Electricity,19426.59,SAR,15/06/2025 05:22,success,utilities,91XXXXXXX9
BILL-01144,CUST-1079,INS-003,Medgulf Insurance,8582.68,SAR,21/04/2025 19:48,failed,insurance,15XXXXXXX4
BILL-01145,CUST-1075,GOV-004,GOSI Contributions,5015.76,SAR,11/01/2025 07:18,success,government,81XXXXXXX3
BILL-01146,CUST-1023,INS-001,Tawuniya Insurance,1052.54,SAR,23/03/2025 23:46,failed,insurance,16XXXXXXX7
BILL-01147,CUST-1198,EDU-001,KSU University,16545.49,SAR,24/05/2025 13:31,success,education,43XXXXXXX1
BILL-01148,CUST-1094,VIS-001,MOI Traffic Fines,6096.08,SAR,26/02/2025 10:33,failed,government,25XXXXXXX8
BILL-01149,CUST-1124,INS-001,Tawuniya Insurance,5117.16,SAR,20/05/2025 11:29,in_progress,insurance,97XXXXXXX4
BILL-01150,CUST-1182,SEC-001,Saudi Electricity,23929.00,SAR,17/05/2025 14:44,success,utilities,68XXXXXXX2
BILL-01151,CUST-1185,GOV-001,Absher Gov Services,20803.38,SAR,20/01/2025 09:26,success,government,90XXXXXXX9
BILL-01152,CUST-1024,GOV-003,Sadad Municipality,16771.70,SAR,21/06/2025 18:23,success,government,65XXXXXXX4
BILL-01153,CUST-1043,SEC-002,Jeddah Electricity,1699.04,SAR,15/03/2025 01:15,success,utilities,69XXXXXXX9
BILL-01154,CUST-1173,WAT-001,National Water,16543.89,SAR,10/06/2025 00:20,success,utilities,13XXXXXXX9
BILL-01155,CUST-1040,SEC-002,Jeddah Electricity,22962.16,SAR,19/04/2025 04:18,success,utilities,40XXXXXXX7
BILL-01156,CUST-1175,MOB-002,Mobily Fiber,22748.11,SAR,30/05/2025 14:06,failed,telecom,96XXXXXXX3
BILL-01157,CUST-1092,STC-002,STC Fiber,15213.52,SAR,03/03/2025 10:49,success,telecom,40XXXXXXX6
BILL-01158,CUST-1080,EDU-001,KSU University,16492.42,SAR,25/06/2025 10:41,success,education,18XXXXXXX4
BILL-01159,CUST-1075,STC-002,STC Fiber,17356.76,SAR,12/04/2025 15:04,success,telecom,60XXXXXXX4
BILL-01160,CUST-1145,GOV-003,Sadad Municipality,4084.46,SAR,06/06/2025 18:04,success,government,12XXXXXXX3
BILL-01161,CUST-1129,EDU-001,KSU University,24196.86,SAR,28/01/2025 22:34,success,education,17XXXXXXX4
BILL-01162,CUST-1122,WAT-002,Jeddah Water,15585.43,SAR,20/02/2025 17:57,success,utilities,51XXXXXXX1
BILL-01163,CUST-1012,EDU-002,KAUST Tuition,16076.48,SAR,08/05/2025 04:02,in_progress,education,34XXXXXXX6
BILL-01164,CUST-1123,GOV-001,Absher Gov Services,13041.78,SAR,15/03/2025 01:43,success,government,88XXXXXXX4
BILL-01165,CUST-1088,SEC-002,Jeddah Electricity,14418.53,SAR,05/05/2025 02:43,success,utilities,21XXXXXXX1
BILL-01166,CUST-1184,MOB-002,Mobily Fiber,5681.34,SAR,11/02/2025 08:58,success,telecom,76XXXXXXX3
BILL-01167,CUST-1099,INS-002,Bupa Arabia,20505.42,SAR,28/05/2025 18:35,failed,insurance,47XXXXXXX9
BILL-01168,CUST-1014,ZAI-001,Zain Telecom,17314.02,SAR,22/04/2025 22:36,success,telecom,59XXXXXXX7
BILL-01169,CUST-1158,VIS-001,MOI Traffic Fines,17615.33,SAR,15/02/2025 17:22,success,government,81XXXXXXX6
BILL-01170,CUST-1089,INS-002,Bupa Arabia,18483.49,SAR,06/01/2025 06:50,failed,insurance,19XXXXXXX1
BILL-01171,CUST-1029,WAT-002,Jeddah Water,16971.87,SAR,28/02/2025 18:51,success,utilities,49XXXXXXX9
BILL-01172,CUST-1126,EDU-002,KAUST Tuition,3551.58,SAR,28/03/2025 17:13,success,education,44XXXXXXX1
BILL-01173,CUST-1027,GOV-004,GOSI Contributions,21390.60,SAR,01/04/2025 12:49,failed,government,11XXXXXXX4
BILL-01174,CUST-1035,ZAI-001,Zain Telecom,2589.40,SAR,07/05/2025 13:13,success,telecom,67XXXXXXX8
BILL-01175,CUST-1158,EDU-002,KAUST Tuition,1389.92,SAR,08/03/2025 21:00,success,education,42XXXXXXX9
BILL-01176,CUST-1147,WAT-001,National Water,675.69,SAR,10/02/2025 13:05,failed,utilities,32XXXXXXX1
BILL-01177,CUST-1071,MOB-001,Mobily,18084.56,SAR,14/02/2025 13:47,success,telecom,91XXXXXXX8
BILL-01178,CUST-1131,WAT-001,National Water,1393.39,SAR,30/01/2025 03:53,success,utilities,86XXXXXXX8
BILL-01179,CUST-1153,INS-002,Bupa Arabia,20443.24,SAR,29/03/2025 00:03,success,insurance,51XXXXXXX6
BILL-01180,CUST-1040,INS-003,Medgulf Insurance,5384.77,SAR,11/01/2025 20:13,success,insurance,92XXXXXXX1
BILL-01181,CUST-1196,EDU-002,KAUST Tuition,10673.04,SAR,29/06/2025 23:56,success,education,93XXXXXXX4
BILL-01182,CUST-1180,STC-001,STC Telecom,19923.97,SAR,31/01/2025 18:00,success,telecom,54XXXXXXX2
BILL-01183,CUST-1100,INS-003,Medgulf Insurance,10936.70,SAR,14/04/2025 09:48,success,insurance,89XXXXXXX3
BILL-01184,CUST-1043,MOB-002,Mobily Fiber,7159.65,SAR,01/02/2025 03:25,success,telecom,22XXXXXXX4
BILL-01185,CUST-1078,WAT-002,Jeddah Water,14438.16,SAR,20/05/2025 05:37,success,utilities,54XXXXXXX9
BILL-01186,CUST-1164,EDU-002,KAUST Tuition,23675.40,SAR,19/03/2025 06:10,success,education,54XXXXXXX7
BILL-01187,CUST-1017,VIS-001,MOI Traffic Fines,23860.80,SAR,27/04/2025 02:32,success,government,51XXXXXXX1
BILL-01188,CUST-1188,VIS-001,MOI Traffic Fines,7616.04,SAR,27/02/2025 16:04,success,government,19XXXXXXX5
BILL-01189,CUST-1094,INS-001,Tawuniya Insurance,19031.07,SAR,25/03/2025 00:43,in_progress,insurance,35XXXXXXX8
BILL-01190,CUST-1143,ZAI-001,Zain Telecom,8737.54,SAR,23/03/2025 01:19,success,telecom,47XXXXXXX9
BILL-01191,CUST-1140,INS-003,Medgulf Insurance,22745.92,SAR,07/04/2025 15:29,success,insurance,65XXXXXXX7
BILL-01192,CUST-1092,INS-002,Bupa Arabia,16932.66,SAR,05/04/2025 09:23,success,insurance,10XXXXXXX6
BILL-01193,CUST-1144,INS-003,Medgulf Insurance,21542.72,SAR,11/06/2025 11:44,success,insurance,16XXXXXXX7
BILL-01194,CUST-1154,VIS-001,MOI Traffic Fines,10353.62,SAR,24/02/2025 09:07,success,government,53XXXXXXX2
BILL-01195,CUST-1096,VIS-001,MOI Traffic Fines,16038.03,SAR,02/03/2025 18:45,success,government,88XXXXXXX3
BILL-01196,CUST-1106,ZAI-002,Zain Fiber,11422.79,SAR,02/03/2025 06:35,success,telecom,31XXXXXXX7
BILL-01197,CUST-1097,EDU-002,KAUST Tuition,12500.49,SAR,11/03/2025 08:15,success,education,15XXXXXXX9
BILL-01198,CUST-1199,GOV-002,MOI Passport Renewal,17223.83,SAR,21/03/2025 01:50,success,government,10XXXXXXX7
BILL-01199,CUST-1130,ZAI-001,Zain Telecom,12625.66,SAR,07/01/2025 03:33,success,telecom,47XXXXXXX2
BILL-01200,CUST-1037,STC-002,STC Fiber,8272.74,SAR,16/06/2025 18:52,success,telecom,90XXXXXXX3
BILL-01201,CUST-1164,EDU-002,KAUST Tuition,3968.60,SAR,06/03/2025 23:29,success,education,32XXXXXXX2
BILL-01202,CUST-1197,SEC-002,Jeddah Electricity,14037.91,SAR,03/02/2025 21:30,success,utilities,84XXXXXXX5
BILL-01203,CUST-1180,GOV-003,Sadad Municipality,24477.12,SAR,20/06/2025 15:43,success,government,27XXXXXXX8
BILL-01204,CUST-1063,INS-002,Bupa Arabia,23909.49,SAR,19/01/2025 15:02,success,insurance,47XXXXXXX9
BILL-01205,CUST-1068,VIS-001,MOI Traffic Fines,21328.62,SAR,03/05/2025 08:13,failed,government,21XXXXXXX6
BILL-01206,CUST-1025,GOV-001,Absher Gov Services,16831.31,SAR,05/03/2025 20:20,in_progress,government,45XXXXXXX6
BILL-01207,CUST-1144,EDU-002,KAUST Tuition,6028.98,SAR,17/04/2025 01:24,success,education,50XXXXXXX4
BILL-01208,CUST-1059,INS-002,Bupa Arabia,12518.07,SAR,09/05/2025 07:21,success,insurance,47XXXXXXX2
BILL-01209,CUST-1152,WAT-002,Jeddah Water,5590.45,SAR,09/03/2025 14:37,success,utilities,92XXXXXXX6
BILL-01210,CUST-1035,GOV-004,GOSI Contributions,17894.47,SAR,07/05/2025 15:49,success,government,96XXXXXXX6
BILL-01211,CUST-1034,STC-001,STC Telecom,14294.27,SAR,09/01/2025 13:48,success,telecom,18XXXXXXX9
BILL-01212,CUST-1128,GOV-002,MOI Passport Renewal,18857.75,SAR,30/03/2025 20:09,success,government,41XXXXXXX2
BILL-01213,CUST-1021,GOV-002,MOI Passport Renewal,22344.79,SAR,24/03/2025 04:35,success,government,40XXXXXXX4
BILL-01214,CUST-1007,VIS-001,MOI Traffic Fines,13581.04,SAR,20/05/2025 10:04,success,government,22XXXXXXX1
BILL-01215,CUST-1172,STC-001,STC Telecom,7063.80,SAR,26/05/2025 21:33,success,telecom,51XXXXXXX7
BILL-01216,CUST-1027,EDU-002,KAUST Tuition,16368.84,SAR,24/06/2025 17:41,success,education,93XXXXXXX5
BILL-01217,CUST-1008,WAT-002,Jeddah Water,15434.76,SAR,13/03/2025 06:27,success,utilities,76XXXXXXX4
BILL-01218,CUST-1173,GOV-002,MOI Passport Renewal,8956.34,SAR,23/05/2025 19:12,success,government,44XXXXXXX3
BILL-01219,CUST-1005,GOV-002,MOI Passport Renewal,4093.67,SAR,12/05/2025 05:57,success,government,75XXXXXXX5
BILL-01220,CUST-1132,ZAI-001,Zain Telecom,13644.95,SAR,29/06/2025 20:29,success,telecom,62XXXXXXX6
BILL-01221,CUST-1146,SEC-001,Saudi Electricity,20833.16,SAR,17/04/2025 06:05,success,utilities,66XXXXXXX3
BILL-01222,CUST-1085,SEC-001,Saudi Electricity,17659.65,SAR,02/03/2025 08:35,success,utilities,25XXXXXXX6
BILL-01223,CUST-1156,SEC-001,Saudi Electricity,14354.80,SAR,30/03/2025 22:28,in_progress,utilities,57XXXXXXX8
BILL-01224,CUST-1120,STC-001,STC Telecom,24558.06,SAR,15/06/2025 23:56,failed,telecom,66XXXXXXX7
BILL-01225,CUST-1008,GOV-003,Sadad Municipality,2339.59,SAR,11/05/2025 04:23,success,government,64XXXXXXX5
BILL-01226,CUST-1055,WAT-002,Jeddah Water,20411.44,SAR,03/02/2025 08:48,success,utilities,79XXXXXXX5
BILL-01227,CUST-1053,GOV-003,Sadad Municipality,21199.62,SAR,02/03/2025 19:28,success,government,56XXXXXXX6
BILL-01228,CUST-1041,MOB-002,Mobily Fiber,11588.98,SAR,12/01/2025 23:01,success,telecom,98XXXXXXX7
BILL-01229,CUST-1159,GOV-001,Absher Gov Services,22157.76,SAR,22/03/2025 18:02,success,government,86XXXXXXX2
BILL-01230,CUST-1100,VIS-001,MOI Traffic Fines,16828.68,SAR,23/06/2025 01:04,success,government,42XXXXXXX1
BILL-01231,CUST-1006,ZAI-002,Zain Fiber,16133.95,SAR,07/04/2025 13:43,success,telecom,64XXXXXXX2
BILL-01232,CUST-1003,ZAI-001,Zain Telecom,17798.23,SAR,10/03/2025 18:18,success,telecom,19XXXXXXX3
BILL-01233,CUST-1160,EDU-001,KSU University,9151.86,SAR,24/04/2025 20:37,success,education,59XXXXXXX2
BILL-01234,CUST-1200,MOB-002,Mobily Fiber,5157.23,SAR,20/02/2025 15:58,success,telecom,86XXXXXXX5
BILL-01235,CUST-1144,WAT-002,Jeddah Water,23184.11,SAR,09/05/2025 05:54,success,utilities,64XXXXXXX4
BILL-01236,CUST-1123,WAT-002,Jeddah Water,14188.04,SAR,10/04/2025 09:41,success,utilities,98XXXXXXX5
BILL-01237,CUST-1178,WAT-001,National Water,6087.49,SAR,15/04/2025 23:26,success,utilities,70XXXXXXX9
BILL-01238,CUST-1001,MOB-001,Mobily,14040.02,SAR,18/01/2025 04:45,success,telecom,90XXXXXXX2
BILL-01239,CUST-1185,SEC-002,Jeddah Electricity,5860.39,SAR,02/04/2025 21:31,failed,utilities,88XXXXXXX6
BILL-01240,CUST-1041,INS-001,Tawuniya Insurance,5070.87,SAR,21/02/2025 15:24,success,insurance,40XXXXXXX3
