txn_id,card_number,customer_id,merchant_name,txn_amount,txn_currency,txn_timestamp,txn_status,card_type,mcc_code
TXN-01100,4532XXXX7637,CUST-1102,SABB ATM,9838.74,SAR,2025-03-31T08:30:54Z,declined,credit,6011
TXN-01101,4532XXXX6910,CUST-1155,Aramex Shipping,12197.92,SAR,2025-04-30T18:14:21Z,declined,credit,4215
TXN-01102,4532XXXX1227,CUST-1177,Zara SA,1319.09,USD,2025-01-27T05:40:35Z,approved,debit,5651
TXN-01103,4532XXXX3378,CUST-1005,Netflix,3142.40,USD,2025-05-06T22:48:11Z,declined,debit,4899
TXN-01104,4532XXXX5930,CUST-1112,Ceer Motors,8081.05,USD,2025-01-17T17:13:30Z,pending,debit,5511
TXN-01105,4532XXXX3497,CUST-1038,Talabat Food,1751.30,SAR,2025-06-25T05:33:37Z,pending,credit,5812
TXN-01106,4532XXXX4975,CUST-1114,Aramex Shipping,12897.65,SAR,2025-04-24T15:21:07Z,approved,debit,4215
TXN-01107,4532XXXX8074,CUST-1146,Zara SA,123.07,SAR,2025-05-03T09:55:22Z,approved,credit,5651
TXN-01108,4532XXXX1606,CUST-1189,Whites Pharmacy,8316.80,SAR,2025-02-26T11:06:27Z,approved,debit,5912
TXN-01109,4532XXXX8993,CUST-1125,Al Rajhi ATM,9174.37,SAR,2025-05-12T18:49:18Z,approved,credit,6011
TXN-01110,4532XXXX2040,CUST-1016,Makkah Hotel,8648.17,SAR,2025-04-18T10:21:30Z,approved,credit,7011
TXN-01111,4532XXXX6681,CUST-1107,Talabat Food,9342.34,SAR,2025-05-06T11:24:58Z,approved,credit,5812
TXN-01112,4532XXXX6633,CUST-1112,STC Pay TopUp,10894.51,SAR,2025-04-02T02:49:08Z,approved,debit,4814
TXN-01113,4532XXXX8675,CUST-1130,IKEA Saudi,10276.19,SAR,2025-06-28T23:35:57Z,approved,debit,5712
TXN-01114,4532XXXX6902,CUST-1186,Shell Petrol,12497.05,EUR,2025-05-11T16:54:26Z,approved,debit,5541
TXN-01115,4532XXXX8911,CUST-1160,Spotify,11240.07,SAR,2025-05-10T12:42:30Z,approved,debit,4899
TXN-01116,4532XXXX9089,CUST-1052,Extra Electronics,1518.05,SAR,2025-03-22T18:37:39Z,approved,debit,5732
TXN-01117,4532XXXX5273,CUST-1054,PlayStation Store,276.87,SAR,2025-06-21T01:19:12Z,approved,credit,5816
TXN-01118,4532XXXX2043,CUST-1041,Tamimi Markets,13417.39,USD,2025-01-07T04:59:27Z,approved,debit,5411
TXN-01119,4532XXXX5224,CUST-1030,Riyadh Season,8431.91,SAR,2025-04-05T10:37:35Z,approved,debit,7922
TXN-01120,4532XXXX3476,CUST-1197,Panda Supermarket,8357.55,SAR,2025-06-24T01:08:35Z,declined,credit,5411
TXN-01121,4532XXXX8489,CUST-1155,Noon.com,13899.85,SAR,2025-03-27T00:25:13Z,pending,debit,5311
TXN-01122,4532XXXX1687,CUST-1028,Riyadh Season,12876.52,SAR,2025-01-20T18:44:22Z,approved,debit,7922
TXN-01123,4532XXXX3572,CUST-1043,Ceer Motors,3084.77,SAR,2025-03-12T05:21:26Z,pending,debit,5511
TXN-01124,4532XXXX2626,CUST-1182,Nahdi Pharmacy,7478.37,SAR,2025-06-19T00:47:24Z,approved,credit,5912
TXN-01125,4532XXXX8194,CUST-1094,Booking.com,1849.14,USD,2025-02-09T04:52:37Z,approved,credit,7011
TXN-01126,4532XXXX5698,CUST-1197,Jarir Bookstore,12138.13,SAR,2025-03-08T06:40:00Z,approved,debit,5942
TXN-01127,4532XXXX5021,CUST-1022,Lulu Hypermarket,11323.90,SAR,2025-03-12T00:43:12Z,approved,credit,5411
TXN-01128,4532XXXX8025,CUST-1193,Makkah Hotel,3426.59,SAR,2025-06-05T16:30:46Z,approved,debit,7011
TXN-01129,4532XXXX8251,CUST-1118,Makkah Hotel,5429.81,SAR,2025-01-06T18:42:19Z,approved,credit,7011
TXN-01130,4532XXXX7580,CUST-1003,Makkah Hotel,1276.25,AED,2025-03-03T03:05:44Z,pending,debit,7011
TXN-01131,4532XXXX3473,CUST-1112,Amazon.sa,561.22,SAR,2025-06-29T03:14:58Z,approved,debit,5311
TXN-01132,4532XXXX5986,CUST-1162,Makkah Hotel,6292.48,EUR,2025-06-22T00:02:50Z,pending,credit,7011
TXN-01133,4532XXXX3406,CUST-1081,Danube Online,4200.31,SAR,2025-04-13T11:41:15Z,declined,debit,5411
TXN-01134,4532XXXX8244,CUST-1115,Tawuniya Insurance,8168.66,SAR,2025-06-03T01:56:16Z,declined,debit,6300
TXN-01135,4532XXXX1605,CUST-1167,Zara SA,13215.22,SAR,2025-01-17T08:46:39Z,approved,debit,5651
TXN-01136,4532XXXX2520,CUST-1100,Namshi Fashion,8114.15,SAR,2025-02-11T12:04:30Z,approved,credit,5651
TXN-01137,4532XXXX1456,CUST-1080,Makkah Hotel,9537.10,SAR,2025-01-05T13:09:11Z,approved,credit,7011
TXN-01138,4532XXXX9278,CUST-1067,Hunger Station,4562.61,USD,2025-03-24T02:08:18Z,approved,credit,5812
TXN-01139,4532XXXX1782,CUST-1016,Saudi Airlines,7614.95,SAR,2025-01-25T01:00:37Z,pending,credit,3000
TXN-01140,4532XXXX6553,CUST-1032,Nahdi Pharmacy,11054.20,SAR,2025-03-29T23:49:07Z,approved,credit,5912
TXN-01141,4532XXXX9737,CUST-1149,Shein SA,14063.40,SAR,2025-05-10T05:33:01Z,approved,debit,5311
TXN-01142,4532XXXX3293,CUST-1090,Alshaya Group,11772.91,SAR,2025-05-19T19:27:47Z,declined,debit,5311
TXN-01143,4532XXXX6919,CUST-1134,Hunger Station,7749.20,SAR,2025-02-07T09:22:21Z,approved,debit,5812
TXN-01144,4532XXXX7961,CUST-1038,H&M Saudi,1233.80,USD,2025-01-13T01:50:36Z,approved,credit,5651
TXN-01145,4532XXXX9502,CUST-1055,Nahdi Pharmacy,10153.95,SAR,2025-03-20T04:58:05Z,pending,debit,5912
TXN-01146,4532XXXX9020,CUST-1068,Whites Pharmacy,6354.22,SAR,2025-03-27T10:55:16Z,pending,debit,5912
TXN-01147,4532XXXX3119,CUST-1042,Careem Rides,7274.04,SAR,2025-03-30T21:05:46Z,declined,credit,4121
TXN-01148,4532XXXX3569,CUST-1136,SABB ATM,6834.21,SAR,2025-01-07T07:57:41Z,approved,debit,6011
TXN-01149,4532XXXX5744,CUST-1031,HyperPanda,1659.49,USD,2025-03-13T18:23:43Z,approved,credit,5411
TXN-01150,4532XXXX5816,CUST-1040,SABB ATM,14865.35,SAR,2025-02-28T21:17:39Z,approved,debit,6011
TXN-01151,4532XXXX5999,CUST-1037,Careem Rides,6329.25,SAR,2025-06-23T15:31:14Z,approved,debit,4121
TXN-01152,4532XXXX1732,CUST-1047,Aramex Shipping,8215.32,SAR,2025-01-14T02:52:24Z,approved,credit,4215
TXN-01153,4532XXXX7181,CUST-1147,Alshaya Group,13504.81,SAR,2025-06-01T17:21:06Z,approved,credit,5311
TXN-01154,4532XXXX8371,CUST-1156,Namshi Fashion,7573.93,SAR,2025-03-31T12:07:05Z,declined,debit,5651
TXN-01155,4532XXXX7711,CUST-1039,Mobily Recharge,9373.43,SAR,2025-05-02T02:08:15Z,approved,debit,4814
TXN-01156,4532XXXX8259,CUST-1102,Booking.com,14371.40,SAR,2025-06-22T19:54:06Z,pending,debit,7011
TXN-01157,4532XXXX6060,CUST-1166,Al Baik Restaurant,10609.59,USD,2025-04-22T01:41:20Z,approved,credit,5812
TXN-01158,4532XXXX9877,CUST-1032,Tawuniya Insurance,2890.44,SAR,2025-05-01T03:22:11Z,approved,credit,6300
TXN-01159,4532XXXX1305,CUST-1014,Shein SA,11259.63,SAR,2025-04-08T14:27:59Z,approved,credit,5311
TXN-01160,4532XXXX5018,CUST-1137,Tamimi Markets,4128.06,EUR,2025-02-09T23:07:14Z,declined,credit,5411
TXN-01161,4532XXXX1737,CUST-1114,Al Baik Restaurant,9104.79,USD,2025-03-20T00:30:49Z,approved,debit,5812
TXN-01162,4532XXXX6199,CUST-1088,H&M Saudi,365.73,SAR,2025-04-13T12:12:01Z,approved,debit,5651
TXN-01163,4532XXXX3359,CUST-1024,SABB ATM,8128.98,EUR,2025-02-25T09:50:07Z,approved,debit,6011
TXN-01164,4532XXXX3772,CUST-1197,Al Baik Restaurant,14282.71,SAR,2025-05-12T18:32:42Z,approved,credit,5812
TXN-01165,4532XXXX2617,CUST-1084,Tamimi Markets,882.23,SAR,2025-03-17T17:15:02Z,approved,debit,5411
TXN-01166,4532XXXX2981,CUST-1106,Mobily Recharge,14123.95,SAR,2025-06-24T15:58:51Z,approved,debit,4814
TXN-01167,4532XXXX9264,CUST-1062,HyperPanda,7397.23,SAR,2025-05-27T02:23:29Z,approved,debit,5411
TXN-01168,4532XXXX8932,CUST-1069,Amazon.sa,8299.05,SAR,2025-01-13T17:03:26Z,approved,debit,5311
TXN-01169,4532XXXX2663,CUST-1163,IKEA Saudi,284.25,AED,2025-04-18T14:10:40Z,approved,credit,5712
TXN-01170,4532XXXX8306,CUST-1143,Tawuniya Insurance,4572.67,SAR,2025-03-20T23:34:24Z,approved,credit,6300
TXN-01171,4532XXXX3755,CUST-1129,Spotify,2139.79,SAR,2025-04-15T22:37:54Z,approved,credit,4899
TXN-01172,4532XXXX5739,CUST-1109,PlayStation Store,20.01,SAR,2025-04-01T05:26:07Z,declined,debit,5816
TXN-01173,4532XXXX5110,CUST-1001,Amazon.sa,7235.38,AED,2025-04-27T02:15:56Z,declined,debit,5311
TXN-01174,4532XXXX1745,CUST-1090,Ceer Motors,12611.06,SAR,2025-02-24T15:00:20Z,approved,credit,5511
TXN-01175,4532XXXX3014,CUST-1137,Shein SA,1350.28,SAR,2025-05-16T14:54:59Z,approved,credit,5311
TXN-01176,4532XXXX6215,CUST-1143,Lulu Hypermarket,3166.70,USD,2025-04-09T00:37:58Z,declined,debit,5411
TXN-01177,4532XXXX5029,CUST-1163,Flynas Airline,10617.77,EUR,2025-02-23T00:20:00Z,declined,debit,3000
TXN-01178,4532XXXX3190,CUST-1088,Spotify,8994.71,SAR,2025-01-04T01:58:51Z,declined,debit,4899
TXN-01179,4532XXXX7769,CUST-1156,Talabat Food,148.63,SAR,2025-02-03T16:44:11Z,approved,credit,5812
TXN-01180,4532XXXX2270,CUST-1181,Aramex Shipping,8074.28,SAR,2025-06-02T21:06:29Z,approved,debit,4215
TXN-01181,4532XXXX7166,CUST-1172,Nahdi Pharmacy,5298.16,SAR,2025-06-07T19:50:06Z,approved,debit,5912
TXN-01182,4532XXXX3044,CUST-1100,Tamimi Markets,12178.99,USD,2025-01-02T15:17:35Z,approved,debit,5411
TXN-01183,4532XXXX5606,CUST-1050,Nahdi Pharmacy,11148.45,SAR,2025-05-28T06:29:52Z,declined,credit,5912
TXN-01184,4532XXXX4623,CUST-1092,Netflix,9203.57,SAR,2025-02-28T20:54:51Z,approved,credit,4899
TXN-01185,4532XXXX4425,CUST-1093,Panda Supermarket,13568.09,SAR,2025-05-18T06:42:34Z,approved,debit,5411
TXN-01186,4532XXXX9093,CUST-1164,Zara SA,4163.83,SAR,2025-04-08T03:41:11Z,approved,credit,5651
TXN-01187,4532XXXX2070,CUST-1050,Shein SA,9046.57,SAR,2025-02-04T02:01:25Z,approved,debit,5311
TXN-01188,4532XXXX4734,CUST-1191,Uber Rides,14003.78,SAR,2025-06-16T02:49:15Z,approved,credit,4121
TXN-01189,4532XXXX9731,CUST-1071,Netflix,351.65,USD,2025-05-15T13:32:52Z,approved,debit,4899
TXN-01190,4532XXXX1849,CUST-1175,PlayStation Store,34.31,USD,2025-03-24T22:29:51Z,approved,debit,5816
TXN-01191,4532XXXX6922,CUST-1105,Lulu Hypermarket,7776.84,SAR,2025-04-07T05:32:44Z,approved,credit,5411
TXN-01192,4532XXXX8354,CUST-1012,IKEA Saudi,13776.28,SAR,2025-04-14T09:12:42Z,approved,debit,5712
TXN-01193,4532XXXX1415,CUST-1101,Netflix,13202.08,SAR,2025-06-06T20:01:42Z,pending,debit,4899
TXN-01194,4532XXXX3694,CUST-1177,H&M Saudi,13755.34,EUR,2025-02-08T05:30:44Z,approved,debit,5651
TXN-01195,4532XXXX1393,CUST-1017,Ceer Motors,422.95,SAR,2025-03-25T21:01:40Z,approved,credit,5511
TXN-01196,4532XXXX1891,CUST-1086,Flynas Airline,7106.28,SAR,2025-03-08T04:15:08Z,approved,credit,3000
TXN-01197,4532XXXX2567,CUST-1061,Uber Rides,9295.40,SAR,2025-05-29T08:57:26Z,declined,debit,4121
TXN-01198,4532XXXX7183,CUST-1149,SABB ATM,915.00,SAR,2025-01-07T11:23:34Z,approved,credit,6011
TXN-01199,4532XXXX5939,CUST-1017,Namshi Fashion,12036.79,SAR,2025-01-11T15:20:04Z,approved,credit,5651
TXN-01200,4532XXXX5831,CUST-1111,Uber Rides,841.57,SAR,2025-01-11T03:17:03Z,approved,debit,4121
TXN-01201,4532XXXX1173,CUST-1025,Riyadh Season,3500.51,SAR,2025-04-27T10:13:33Z,approved,debit,7922
TXN-01202,4532XXXX1425,CUST-1119,H&M Saudi,9290.36,USD,2025-03-07T22:43:38Z,approved,credit,5651
TXN-01203,4532XXXX2106,CUST-1085,Whites Pharmacy,1544.83,SAR,2025-04-26T13:43:01Z,approved,debit,5912
TXN-01204,4532XXXX8887,CUST-1147,Namshi Fashion,3848.01,SAR,2025-03-23T18:02:05Z,pending,credit,5651
TXN-01205,4532XXXX3091,CUST-1114,Tamimi Markets,11956.40,SAR,2025-01-12T17:54:33Z,approved,credit,5411
TXN-01206,4532XXXX9866,CUST-1112,Al Rajhi ATM,11316.83,EUR,2025-03-02T10:14:32Z,pending,debit,6011
TXN-01207,4532XXXX1132,CUST-1038,Talabat Food,5146.79,SAR,2025-03-13T14:52:20Z,approved,credit,5812
TXN-01208,4532XXXX1894,CUST-1169,Careem Rides,7609.08,SAR,2025-06-12T04:11:50Z,approved,debit,4121
TXN-01209,4532XXXX6595,CUST-1051,Netflix,3022.91,SAR,2025-01-14T06:47:04Z,approved,credit,4899
TXN-01210,4532XXXX6499,CUST-1122,Nana Grocery,4970.53,SAR,2025-04-23T07:35:22Z,approved,debit,5411
TXN-01211,4532XXXX1691,CUST-1108,Booking.com,6817.26,SAR,2025-06-03T05:53:54Z,approved,debit,7011
TXN-01212,4532XXXX4492,CUST-1001,Ceer Motors,3457.96,SAR,2025-05-02T03:40:40Z,approved,credit,5511
TXN-01213,4532XXXX4018,CUST-1189,Booking.com,5641.80,USD,2025-03-19T17:35:30Z,approved,debit,7011
TXN-01214,4532XXXX5760,CUST-1003,Uber Rides,8322.60,SAR,2025-01-28T15:38:28Z,approved,debit,4121
TXN-01215,4532XXXX4262,CUST-1162,Whites Pharmacy,5401.84,AED,2025-01-06T18:20:41Z,approved,debit,5912
TXN-01216,4532XXXX5029,CUST-1045,IKEA Saudi,10783.96,USD,2025-03-07T23:39:51Z,approved,debit,5712
TXN-01217,4532XXXX3248,CUST-1006,Tamimi Markets,13660.18,USD,2025-01-05T01:50:16Z,approved,credit,5411
TXN-01218,4532XXXX7056,CUST-1029,Booking.com,4579.56,AED,2025-02-16T15:10:47Z,approved,credit,7011
TXN-01219,4532XXXX8106,CUST-1044,Makkah Hotel,14965.44,EUR,2025-06-21T04:51:03Z,declined,debit,7011
TXN-01220,4532XXXX4140,CUST-1031,Careem Rides,1966.27,USD,2025-02-06T19:47:30Z,approved,debit,4121
TXN-01221,4532XXXX5006,CUST-1178,Saudi Airlines,6445.95,SAR,2025-05-04T12:38:27Z,approved,credit,3000
TXN-01222,4532XXXX3434,CUST-1158,Whites Pharmacy,8034.35,SAR,2025-06-03T07:44:44Z,approved,debit,5912
TXN-01223,4532XXXX9327,CUST-1014,Ceer Motors,13093.41,SAR,2025-06-15T08:17:23Z,approved,credit,5511
TXN-01224,4532XXXX2062,CUST-1054,Al Baik Restaurant,11866.00,SAR,2025-04-30T09:34:42Z,approved,credit,5812
TXN-01225,4532XXXX8606,CUST-1100,Tawuniya Insurance,5617.12,SAR,2025-04-11T18:12:49Z,approved,debit,6300
TXN-01226,4532XXXX8762,CUST-1183,Saudi Airlines,7252.04,SAR,2025-04-07T01:53:52Z,approved,credit,3000
TXN-01227,4532XXXX4394,CUST-1103,Ceer Motors,8761.82,AED,2025-01-08T02:35:21Z,approved,debit,5511
TXN-01228,4532XXXX7178,CUST-1116,Hunger Station,4593.46,SAR,2025-06-22T13:41:01Z,approved,debit,5812
TXN-01229,4532XXXX5834,CUST-1096,Flynas Airline,2019.28,SAR,2025-01-17T07:35:58Z,approved,credit,3000
TXN-01230,4532XXXX6511,CUST-1091,IKEA Saudi,6981.47,SAR,2025-05-01T14:39:22Z,approved,debit,5712
TXN-01231,4532XXXX5473,CUST-1120,H&M Saudi,12068.54,SAR,2025-03-03T13:25:20Z,approved,debit,5651
TXN-01232,4532XXXX2350,CUST-1046,Nahdi Pharmacy,9682.10,SAR,2025-03-11T17:29:39Z,approved,credit,5912
TXN-01233,4532XXXX4731,CUST-1132,Zain Telecom,11789.17,SAR,2025-06-29T22:17:47Z,approved,debit,4814
TXN-01234,4532XXXX6394,CUST-1019,Saudi Airlines,3008.60,SAR,2025-02-08T04:26:17Z,approved,debit,3000
TXN-01235,4532XXXX9898,CUST-1191,Lulu Hypermarket,9062.49,SAR,2025-01-27T18:29:52Z,approved,debit,5411
TXN-01236,4532XXXX7647,CUST-1198,Alshaya Group,5202.75,SAR,2025-03-20T09:53:46Z,approved,credit,5311
TXN-01237,4532XXXX3445,CUST-1168,Jarir Bookstore,7692.14,SAR,2025-05-28T19:15:54Z,approved,debit,5942
TXN-01238,4532XXXX8679,CUST-1059,Spotify,7739.80,SAR,2025-06-02T14:54:26Z,pending,debit,4899
TXN-01239,4532XXXX7843,CUST-1088,Al Baik Restaurant,2821.76,SAR,2025-05-30T13:04:15Z,approved,debit,5812
TXN-01240,4532XXXX3102,CUST-1116,PlayStation Store,2088.56,SAR,2025-06-19T15:58:16Z,approved,credit,5816
TXN-01241,4532XXXX4694,CUST-1003,Aramex Shipping,12515.31,USD,2025-03-07T23:41:11Z,approved,debit,4215
TXN-01242,4532XXXX6342,CUST-1176,Zara SA,10359.33,SAR,2025-02-28T04:24:38Z,approved,debit,5651
TXN-01243,4532XXXX7404,CUST-1146,Panda Supermarket,2309.60,AED,2025-03-06T03:04:44Z,approved,debit,5411
TXN-01244,4532XXXX6387,CUST-1101,Uber Rides,2829.14,SAR,2025-01-22T02:17:29Z,approved,debit,4121
TXN-01245,4532XXXX3910,CUST-1164,Alshaya Group,1569.18,SAR,2025-04-18T08:43:56Z,approved,credit,5311
TXN-01246,4532XXXX7322,CUST-1155,Aramex Shipping,2988.99,SAR,2025-06-26T23:10:37Z,approved,debit,4215
TXN-01247,4532XXXX7039,CUST-1060,Apple Store,1054.34,SAR,2025-01-12T03:45:04Z,approved,debit,5045
TXN-01248,4532XXXX2814,CUST-1044,Mobily Recharge,6165.86,USD,2025-01-31T11:50:17Z,approved,credit,4814
TXN-01249,4532XXXX4382,CUST-1108,Talabat Food,5837.95,SAR,2025-06-25T11:01:22Z,approved,debit,5812
TXN-01250,4532XXXX6084,CUST-1080,H&M Saudi,9973.57,USD,2025-01-31T19:58:27Z,approved,debit,5651
TXN-01251,4532XXXX8302,CUST-1129,Nana Grocery,116.61,SAR,2025-01-28T16:59:34Z,approved,debit,5411
TXN-01252,4532XXXX9043,CUST-1155,Hunger Station,13654.99,SAR,2025-06-20T17:33:09Z,approved,debit,5812
TXN-01253,4532XXXX8476,CUST-1148,Panda Supermarket,4322.24,SAR,2025-06-21T01:43:47Z,approved,credit,5411
TXN-01254,4532XXXX3869,CUST-1183,Alshaya Group,12352.33,SAR,2025-06-15T00:33:34Z,approved,debit,5311
TXN-01255,4532XXXX4005,CUST-1046,Riyadh Season,6870.13,SAR,2025-06-26T20:47:23Z,declined,credit,7922
TXN-01256,4532XXXX3587,CUST-1025,Zara SA,659.75,SAR,2025-06-21T22:55:26Z,approved,credit,5651
TXN-01257,4532XXXX4559,CUST-1138,Apple Store,1005.82,SAR,2025-05-22T01:54:40Z,approved,debit,5045
TXN-01258,4532XXXX2723,CUST-1196,PlayStation Store,5534.14,SAR,2025-05-27T16:24:16Z,approved,credit,5816
TXN-01259,4532XXXX9291,CUST-1200,Mobily Recharge,2476.76,SAR,2025-02-10T06:25:26Z,approved,debit,4814
TXN-01260,4532XXXX7244,CUST-1007,Uber Rides,10135.95,SAR,2025-03-31T16:37:42Z,approved,credit,4121
TXN-01261,4532XXXX3236,CUST-1103,Netflix,166.01,SAR,2025-01-23T06:27:36Z,approved,credit,4899
TXN-01262,4532XXXX4969,CUST-1192,Nana Grocery,1028.22,SAR,2025-04-17T11:51:44Z,declined,debit,5411
TXN-01263,4532XXXX1295,CUST-1036,Talabat Food,12624.23,USD,2025-02-03T03:00:10Z,approved,debit,5812
TXN-01264,4532XXXX2271,CUST-1046,Apple Store,11122.99,SAR,2025-02-02T17:02:58Z,declined,credit,5045
TXN-01265,4532XXXX1564,CUST-1003,Lulu Hypermarket,5374.51,SAR,2025-02-12T01:46:00Z,declined,credit,5411
TXN-01266,4532XXXX9566,CUST-1056,Nahdi Pharmacy,12548.33,SAR,2025-06-07T13:55:09Z,declined,credit,5912
TXN-01267,4532XXXX1076,CUST-1184,Noon.com,4628.32,SAR,2025-01-11T04:16:22Z,approved,credit,5311
TXN-01268,4532XXXX4276,CUST-1097,Netflix,5622.80,AED,2025-02-16T07:40:42Z,approved,debit,4899
TXN-01269,4532XXXX2035,CUST-1108,STC Pay TopUp,5060.06,GBP,2025-02-07T07:29:32Z,approved,debit,4814
TXN-01270,4532XXXX2764,CUST-1171,Extra Electronics,664.97,SAR,2025-04-10T12:25:24Z,approved,debit,5732
TXN-01271,4532XXXX7472,CUST-1144,Ceer Motors,3110.75,SAR,2025-04-16T04:31:02Z,approved,debit,5511
TXN-01272,4532XXXX7588,CUST-1060,Spotify,4853.90,SAR,2025-01-03T21:52:47Z,declined,debit,4899
TXN-01273,4532XXXX5562,CUST-1004,Shell Petrol,3305.34,SAR,2025-05-08T18:19:25Z,declined,credit,5541
TXN-01274,4532XXXX9185,CUST-1095,Panda Supermarket,3282.32,SAR,2025-02-28T13:15:05Z,approved,credit,5411
TXN-01275,4532XXXX6314,CUST-1138,Shein SA,14385.73,SAR,2025-04-27T11:35:00Z,declined,credit,5311
TXN-01276,4532XXXX6209,CUST-1100,Namshi Fashion,9532.13,SAR,2025-06-21T15:35:05Z,declined,credit,5651
TXN-01277,4532XXXX7264,CUST-1018,Booking.com,13681.99,SAR,2025-03-29T04:04:46Z,approved,credit,7011
TXN-01278,4532XXXX4811,CUST-1190,IKEA Saudi,10570.91,SAR,2025-01-03T13:56:37Z,approved,credit,5712
TXN-01279,4532XXXX4990,CUST-1195,SABB ATM,11070.01,SAR,2025-05-28T01:01:15Z,approved,debit,6011
TXN-01280,4532XXXX7156,CUST-1016,Namshi Fashion,4452.74,SAR,2025-01-30T10:50:10Z,approved,credit,5651
TXN-01281,4532XXXX6385,CUST-1010,Hunger Station,8973.14,AED,2025-03-28T03:54:50Z,approved,debit,5812
TXN-01282,4532XXXX7797,CUST-1082,Tawuniya Insurance,598.91,SAR,2025-06-03T17:57:40Z,declined,debit,6300
TXN-01283,4532XXXX4969,CUST-1193,STC Pay TopUp,10994.43,SAR,2025-03-08T13:13:48Z,approved,credit,4814
TXN-01284,4532XXXX7250,CUST-1014,Hunger Station,10445.69,USD,2025-02-13T04:39:51Z,approved,debit,5812
TXN-01285,4532XXXX2146,CUST-1047,Nahdi Pharmacy,973.93,SAR,2025-04-06T11:13:08Z,approved,debit,5912
TXN-01286,4532XXXX9992,CUST-1163,Careem Rides,1887.79,AED,2025-02-03T17:23:16Z,approved,debit,4121
TXN-01287,4532XXXX4236,CUST-1130,Al Baik Restaurant,7008.78,SAR,2025-02-01T21:02:07Z,approved,debit,5812
TXN-01288,4532XXXX4299,CUST-1046,HyperPanda,4283.87,SAR,2025-03-29T01:05:42Z,approved,credit,5411
TXN-01289,4532XXXX7925,CUST-1021,Saudi Airlines,2520.65,SAR,2025-03-27T16:57:41Z,approved,credit,3000
TXN-01290,4532XXXX8897,CUST-1189,H&M Saudi,12294.96,SAR,2025-06-04T02:15:04Z,approved,credit,5651
TXN-01291,4532XXXX5918,CUST-1098,H&M Saudi,11384.08,USD,2025-06-28T22:39:09Z,approved,credit,5651
TXN-01292,4532XXXX6011,CUST-1040,PlayStation Store,3863.09,SAR,2025-04-01T00:46:16Z,approved,debit,5816
TXN-01293,4532XXXX8688,CUST-1097,PlayStation Store,1083.74,SAR,2025-01-27T12:51:53Z,approved,debit,5816
TXN-01294,4532XXXX7131,CUST-1049,Jarir Bookstore,7512.99,SAR,2025-05-21T20:21:16Z,approved,debit,5942
TXN-01295,4532XXXX6043,CUST-1107,Zara SA,5600.31,EUR,2025-04-06T01:28:24Z,declined,credit,5651
TXN-01296,4532XXXX7304,CUST-1019,Starbucks SA,14887.12,USD,2025-01-25T04:06:26Z,approved,debit,5814
TXN-01297,4532XXXX6711,CUST-1050,H&M Saudi,11570.20,EUR,2025-05-26T22:36:16Z,approved,credit,5651
TXN-01298,4532XXXX7313,CUST-1126,Ceer Motors,10448.35,SAR,2025-05-07T09:26:36Z,approved,credit,5511
TXN-01299,4532XXXX1462,CUST-1064,Hunger Station,13822.42,SAR,2025-03-12T04:18:45Z,declined,credit,5812
TXN-01300,4532XXXX3414,CUST-1166,Careem Rides,6834.78,SAR,2025-05-13T05:59:59Z,approved,debit,4121
TXN-01301,4532XXXX2912,CUST-1155,Whites Pharmacy,12623.53,EUR,2025-01-03T09:29:47Z,pending,debit,5912
TXN-01302,4532XXXX2316,CUST-1165,Shell Petrol,8794.48,SAR,2025-06-24T22:56:38Z,approved,debit,5541
TXN-01303,4532XXXX9202,CUST-1109,Extra Electronics,3796.80,USD,2025-02-28T16:26:42Z,approved,credit,5732
TXN-01304,4532XXXX2456,CUST-1098,Whites Pharmacy,6177.08,SAR,2025-06-20T04:19:19Z,approved,credit,5912
TXN-01305,4532XXXX7520,CUST-1147,Danube Online,4038.97,USD,2025-02-10T16:27:35Z,declined,debit,5411
TXN-01306,4532XXXX7845,CUST-1002,Extra Electronics,28.67,USD,2025-01-14T13:29:05Z,approved,debit,5732
TXN-01307,4532XXXX4053,CUST-1168,Apple Store,2563.66,SAR,2025-03-14T18:00:07Z,declined,debit,5045
TXN-01308,4532XXXX4482,CUST-1051,Aramex Shipping,14227.51,SAR,2025-03-29T12:13:53Z,approved,debit,4215
TXN-01309,4532XXXX7697,CUST-1016,Tamimi Markets,2882.31,USD,2025-06-25T04:53:53Z,approved,credit,5411
TXN-01310,4532XXXX2404,CUST-1160,Noon.com,2496.06,USD,2025-02-26T22:03:51Z,approved,debit,5311
TXN-01311,4532XXXX8949,CUST-1071,Uber Rides,8786.77,SAR,2025-04-03T19:09:43Z,declined,credit,4121
TXN-01312,4532XXXX1685,CUST-1026,Jarir Bookstore,11278.22,SAR,2025-01-02T09:40:43Z,approved,debit,5942
TXN-01313,4532XXXX5355,CUST-1134,Jarir Bookstore,7803.51,SAR,2025-05-28T20:12:47Z,approved,credit,5942
TXN-01314,4532XXXX6620,CUST-1194,Booking.com,5051.57,SAR,2025-05-13T09:41:52Z,approved,debit,7011
TXN-01315,4532XXXX6410,CUST-1093,Zara SA,863.34,SAR,2025-03-11T03:12:59Z,approved,debit,5651
TXN-01316,4532XXXX1420,CUST-1117,Zara SA,13320.12,SAR,2025-01-27T23:08:55Z,approved,debit,5651
TXN-01317,4532XXXX7036,CUST-1136,Lulu Hypermarket,11272.84,EUR,2025-02-18T06:16:09Z,approved,credit,5411
